date,headline,url,body_text
2021-09-14,Endorsement of Anna Paulina Luna,/news/news-dz5ksvaczm677,"Anna Paulina Luna is a great fighter who is running for Congress in Florida. She is an Air Force veteran who puts America First, unlike her RINO opponents. Anna is committed to strong borders, serving our Veterans, and ensuring Florida’s beautiful coastlines are protected. This is an important race because it is “key” to taking back the House. Anna is a warrior, she is a winner, and it’s time for all America First Republicans to unite behind her strong campaign. Anna has my complete and total endorsement."
2021-09-13,Endorsement of Mark Finchem,/news/news-rbycqm3btr682,"It is my great honor to endorse a true warrior, Representative Mark Finchem, of the Great State of Arizona, for the position of Secretary of State. He is a patriot who has fought for our Country right from his earliest moments in government. Mark was willing to say what few others had the courage to say. In addition to his incredibly powerful stance on the massive Voter Fraud that took place in the 2020 Presidential Election Scam, he is strong on Crime, Borders, our currently under siege Second Amendment, and loves our Military and our Vets. Mark will also be fighting hard for further Tax and Regulation Cuts. Mark Finchem has my Complete and Total Endorsement. He will never let the people of Arizona down!"
2021-09-09,Endorsement of Harriet Hageman,/news/news-vzcspxnjyd666,"I strongly endorse Republican House of Representatives Candidate Harriet Hageman from Wyoming who is running against warmonger and disloyal Republican, Liz Cheney. Harriet is a fourth-generation daughter of Wyoming, a very successful attorney, and has the support and respect of a truly great U.S. Senator, Wyoming’s own Cynthia Lummis. Harriet Hageman adores the Great State of Wyoming, is strong on Crime and Borders, powerfully supports the Second Amendment, loves our Military and our Vets, and will fight for Election Integrity and Energy Independence (which Biden has already given up). Unlike RINO Liz Cheney, Harriet is all in for America First. Harriet has my Complete and Total Endorsement in replacing the Democrats number one provider of sound bites, Liz Cheney. Make America Great Again!"
2021-09-07,Endorsement of Kristina Karamo,/news/news-j9zhp9jpet658,"Highly respected Kristina Karamo has my Complete and Total Endorsement to run for Secretary of State of the Great State of Michigan! She is strong on Crime, including the massive Crime of Election Fraud. Kristina will fight for you like no other, and of equal importance, she will fight for justice. Good luck Kristina, and while you’re at it, check out the Fake Election results that took place in the city of Detroit."
2021-09-07,Endorsement of Steve Carra,/news/news-8ptdrect33659,"It is my great honor to endorse Michigan State Representative Steve Carra to oppose RINO Congressman Fred Upton. Upton has not done the job that our Country needs, for years has talked about leaving office and not running again, and he voted for Impeachment of the President of the United States on rigged up charges. He doesn’t deserve to keep his seat. Steve Carra, on the other hand, is strong on Crime, Borders, and loves our Military and our Vets. Steve will continue to fight for Low Taxes and all of the other things that the Great people of Michigan want and need. Steve Carra has my Complete and Total Endorsement!"
2021-09-02,Endorsement of Burt Jones,/news/news-3m82eyhxus630,"State Senator Burt Jones is a Conservative warrior running for Lieutenant Governor of Georgia. No one has fought harder for Election Integrity than Burt, and no state needs it more. A businessman and Patriot, Burt will always stand for America First, and will help bring back Energy Independence, a Strong Border, Low Taxes, Great Education, and Safe Cities. He will also get to the bottom of the Nov. 3 Presidential Election Scam. Burt Jones has my Complete and Total Endorsement. He will not let the great people of Georgia down! "
2021-09-02,Endorsement of Herschel Walker,/news/news-tuf7ctbbmu631,"Herschel Walker is a friend, a Patriot, and an outstanding American who is going to be a GREAT United States Senator. He embodies “America First” and the winning spirit of Georgia. Herschel is tough on Crime and Borders, and he will always stand in support of Law Enforcement, Military, and our Vets. He will fight hard for our Second Amendment and Voter Integrity. Herschel Walker will never let you down. He was a great football player and will be an even better U.S. Senator—if that is even possible. He has my Complete and Total Endorsement!"
2021-09-01,Endorsement of Sean Parnell,/news/news-6b78djb9mg618,"Sean Parnell is running for the United States Senate to serve the Great Commonwealth of Pennsylvania. Sean bravely fought for our Country as a Captain in the U.S. Army and was awarded two Bronze Stars (one for valor!) and the Purple Heart. Unlike our current administration, he never left anyone behind. Sean is a great candidate, who got robbed in his congressional run in the Crime of the Century—the 2020 Presidential Election Scam. He will make Pennsylvania very proud and will fight for Election Integrity, Strong Borders, our Second Amendment, Energy Jobs, and so much more. Sean Parnell will always put America First. He has my Complete and Total Endorsement!"
2021-09-01,Endorsement of Joe Kent,/news/news-wzcczy7uag619,"Joe Kent is a retired Green Beret and Gold Star husband running against RINO and incompetent Congresswoman Jaime Herrera Beutler in the 3rd District of the State of Washington. Joe served his country proudly for many years and understands the tremendous cost of America's wars in the Middle East, and elsewhere. In Congress, Joe will be a warrior for the America First agenda, unlike Jaime Herrera Beutler who voted, despite the facts, against the Republican Party and for the Democrats' Impeachment Scam. Joe Kent is strong on Crime and the Border, loves our Military and our Vets, and will protect our Second Amendment, which is under siege. I met Joe at Dover Air Force Base on the evening that his wife was being brought back from the Middle East, where she had been killed in combat. It was a very sad moment in Joe’s life, but I was incredibly impressed with him and told him that he should someday run for office—we need his voice and leadership in Washington, D.C. Now he is running, and Joe Kent has my Complete and Total Endorsement!"
2021-08-20,Endorsement of Adam Laxalt,/news/news-jmmhfpujyk570,"Adam Laxalt is running for Senate in Nevada to defeat Harry Reid’s, Chuck Schumer's, and Nancy Pelosi's handpicked successor, and win an America First majority in the U.S. Senate. Adam is a Navy Veteran who served our Nation bravely in Iraq. As a former Attorney General he has always supported our Law Enforcement and keeping our communities safe. He fought valiantly against the Election Fraud, which took place in Nevada. He is strong on Secure Borders and defending America against the Radical Left. Adam has my Complete and Total Endorsement!"
2021-08-20,Endorsement of Jonathan Lindsey,/news/news-umgnanzwwd562,"Jonathan Lindsey, who is running for State Senator in Michigan, was born and raised in the 16th District. He is a Yale graduate and the son-in-law of the Great Art Laffer, President Ronald Reagan’s Chief Economist. As a Special Forces Veteran, Jonathan totally supports our Military, Veterans, and Law Enforcement. He is tough on Election Integrity, Crime, Pro-Life, and will always protect our Second Amendment. We need a warrior like Jonathan Lindsey to uphold our America First agenda. Jonathan has my Complete and Total Endorsement!"
2021-08-13,Endorsement of Governor Bill Lee,/news/news-367nrtjmec528,"Governor Bill Lee is an outsider who led the Great State of Tennessee through difficult times, without compromising his Conservative Values. Tennesseans enjoy more freedom than ever before. He fully supports Law Enforcement, Strong Borders, the Second Amendment, our Military and our Vets. Re-electing Bill Lee means putting America first. Bill has my Complete and Total Endorsement! "
2021-08-12,Endorsement of Derrick Van Orden,/news/news-de44jgzs65520,"Derrick Van Orden is running for Congress in Wisconsin’s 3rd Congressional District. Derrick is a former Navy SEAL Senior Chief who bravely served and defended our Country. He strongly supports our Military, Veterans, Law Enforcement, and he will always fight for Secure Borders, the Second Amendment, and our incredible Farmers. Derrick has my Complete and Total Endorsement!"
2021-07-26,Endorsement of Texas Attorney General Ken Paxton,/news/news-7yqsgatgxg0,"Attorney General Ken Paxton has been bravely on the front line in the fight for Texas, and America, against the vicious and very dangerous Radical Left Democrats, and the foolish and unsuspecting RINOs that are destroying our Country. Ken is strong on Crime, Border Security, the Second Amendment, Election Integrity and, above all, our Constitution. He loves our Military and our Vets. It is going to take a PATRIOT like Ken Paxton to advance America First policies in order to Make America Great Again. Ken has my Complete and Total Endorsement for another term as Attorney General of Texas. He is a true Texan who will keep Texas safe—and will never let you down!"
2021-07-08,Endorsement of Ryan Zinke,/news/endorsement-of-ryan-zinke,"Under Ryan Zinke’s leadership at the Department of the Interior, the U.S. achieved Energy Dominance, increased federal energy revenues, and responsibly opened federal acreage for energy production. He was instrumental in expanding public access to public lands for recreation and rebuilding our National Parks and Forests infrastructure. As Montana’s Congressman for the new 2nd District, Ryan will fight against the Radical Left Democrats who continually block the America First policies we put in place. He will be a strong leader for the great Patriots of Montana. Ryan has my Complete and Total Endorsement for Congress!"
2021-06-19,Endorsement of Vito Fossella,/news/endorsement-of-vito-fossella,"It is my great honor to endorse Vito Fossella for Staten Island Borough President. He is strong, tough, loves our Country and truly loves the Great People of Staten Island—a powerful voice against crime and all other things going wrong in the city that we love. Vito Fossella will not let you down. Vote for him now in the Republican Primary, which has already begun!"
2021-06-18,Endorsement of Kelly Tshibaka,/news/Endorsement-of-Kelly-Tshibaka,"Lisa Murkowski is bad for Alaska. Her vote to confirm Biden’s Interior Secretary was a vote to kill long sought for, and approved, ANWR, and Alaska jobs. Murkowski has got to go! Kelly Tshibaka is the candidate who can beat Murkowski—and she will. Kelly is a fighter who stands for Alaska values and America First.  She is MAGA all the way, pro-energy, strong on the Border, tough on Crime and totally supports our Military and our great Vets. Kelly is a powerful supporter of the Second Amendment and JOBS! I look forward to campaigning in Alaska for Kelly Tshibaka. She has my Complete and Total Endorsement!"
2021-06-08,Endorsement of Mike Carey,/news/endorsement-of-mike-carey,"Mike Carey, who is running for Congress in the Great State of Ohio, was born and raised in the 15th District. He will be a courageous fighter for the people and our economy, is strong on the Border, and tough on Crime.  As a Veteran, he totally supports our Military and his fellow Vets. A strong supporter of the Second Amendment, Mike will do an outstanding job in Congress. He has my Complete and Total Endorsement! "
2021-06-03,Endorsement of Congresswoman Virginia Foxx,/news/endorsement-of-congresswoman-virginia-foxx,"Congresswoman Virginia Foxx is an America First conservative who helped us win the Great State of North Carolina in 2016 and 2020. She opposed the Russia, Russia, Russia Hoax, Impeachment Hoax, and we can always count on her vote to Make America Great Again. Congresswoman Foxx is Pro-Life, Pro-Second Amendment, supports finishing our almost completed Border Wall, and is a fierce advocate for American workers. I am a big fan of Virginia Foxx, and she has my Complete and Total Endorsement for re-election!"
2021-06-02,Endorsement of Senator John Kennedy,/news/endorsement-of-senator-john-kennedy-06.04.21,"Fantastic news for Louisiana and the U.S.A.—Senator John Kennedy will be seeking re-election! John is strong on Crime, the Border, our Military, our Veterans, Pro-Life, Energy and the Economy, and our very much under siege Second Amendment. Unlike Louisiana’s other Senator, Bill Cassidy, who used my name in ads and all over the place in order to get re-elected, and then went “stupid,” John Kennedy is the real deal—a brilliant and highly educated man who will never let you down. He has my Complete and Total Endorsement!"
2021-06-01,Endorsement of Governor Greg Abbott,/news/endorsement-of-governor-greg-abbott,"Greg Abbott is a fighter and a Great Governor for the incredible people of Texas. No Governor has done more to secure the Border and keep our communities safe than Governor Abbott. Greg is a staunch defender of the Second Amendment and has made Texas a Second Amendment Sanctuary State. Texas has become a job-creating machine, and our partnership helped restore America’s economic power and success. Greg is also very tough on crime, fully supports the brave men and women of Law Enforcement, and is all in on Election Integrity. Governor Greg Abbott will continue to be a great leader for the Lone Star State, and has my Complete and Total Endorsement for re-election. He will never let you down!"
2021-05-11,Endorsement of Wilton Simpson,/news/endorsement-of-wilton-simpson,"Wilton Simpson has done an outstanding job as President of the Florida State Senate, and I hope he runs for Florida Agriculture Commissioner in 2022—he will have my Complete and Total Endorsement! Wilton has been a great supporter and worked hard to get many good Conservatives elected in Florida. He helped us grow our Republican majority in the Florida State Senate, and gave us a historic win in Florida in the 2020 Presidential Election. Wilton will never let the great people of Florida down!"
2021-05-11,Endorsement of Glenn Youngkin,/news/endorsement-of-glenn-youngkin,"Congratulations to Glenn Youngkin for winning the Republican nomination for Governor of Virginia. Glenn is pro-Business, pro-Second Amendment, pro-Veterans, pro-America, he knows how to make Virginia’s economy rip-roaring, and he has my Complete and Total Endorsement! Glenn is running against Bill Clinton’s longtime enabler, Terry McAuliffe. Terry McAuliffe was the Clintons’ bagman in more ways than one, from the cover-ups to the get-rich-quick schemes, and his deals with Communist China look suspicious. He was responsible for many of the problems Virginia currently has. Virginia doesn’t need the Clintons or the Communist Chinese running the state, so say no to Terry McAuliffe, and yes to Patriot Glenn Youngkin!"
2021-05-10,Endorsement of Lieutenant Governor Dan Patrick,/news/endorsement-of-lieutenant-governor-dan-patrick,"Lieutenant Governor Dan Patrick is a great fighter for the people of Texas. He has stood up for up for Life, Liberty, the Second Amendment, Border Security, our Military and our Vets, and our God-given Freedoms.  He has governed by conservative principles of LOW TAXES and careful spending, always doing what is best for his great State and for America.  Texans should re-elect him!  He is outstanding and has my Complete and Total Endorsement!"
2021-04-15,Endorsement of Frank Eathorne,/news/endorsement-of-frank-eathorne,"Frank Eathorne continues to fight for our America First Policies as GOP Chairman of the Great State of Wyoming.  He is highly respected by everyone, fighting for your Second Amendment and continually growing the Republican Party.  Perhaps, most importantly, Frank has Censured the incompetent Liz Cheney, who couldn’t care less about our brave soldiers overseas, and who is willing to fight ridiculous, endless wars instead of preparing for the Big Time enemies that may someday soon face our Country.  Frank has my Complete and Total Endorsement for his re-election.  He will never let you down! - President Donald J. Trump"
2021-04-09,Endorsement of Marco Rubio ,/news/endorsement-of-marco-rubio,"It is my honor to give U.S. Senator Marco Rubio my Complete and Total Endorsement.  Marco has been a tireless advocate for the people of Florida, fighting to cut taxes, supporting our Second Amendment, our Military and our Vets, a strong national defense, and all of the forgotten men and women of America.  Marco worked with me to reform the VA and help our small businesses grow, and with his help, we achieved the lowest ever unemployment for women, African Americans, Hispanic Americans, Asian Americans, and almost all Americans.  Together, we worked closely with the Cuban and Venezuelan communities, and have made great progress.  He also ruled that “President Trump was in no way involved with Russia,” as he presided over the Senate Intelligence Committee on the FAKE Russia, Russia, Russia Hoax.  Marco will never let the great people of Florida, or our Country, down! - President Donald J. Trump"
2021-04-08,Endorsement of Rand Paul ,/news/endorsement-of-rand-paul,"Rand Paul has done a fantastic job for our Country, and for the incredible people of Kentucky.  He fights against the Swamp in Washington, the Radical Left Liberals, and especially the destructive RINOS, of which there are far too many, in Congress.  Rand will continue to stand up for our great AMERICA FIRST policies because he believes in stopping wasteful spending, defending our Second Amendment rights, and taking care of our Military and our Vets.  I am proud to be working with Rand in our battle to Make America Great Again.  He has my Complete and Total Endorsement for another term in the U.S. Senate.   The Commonwealth of Kentucky has a true champion in Rand Paul. - President Donald J. Trump"
2021-04-08,Endorsement of Senator Ron Johnson ,/news/endorsement-of-senator-ron-johnson,"Even though he has not yet announced that he is running, and I certainly hope he does, I am giving my Complete and Total Endorsement to Senator Ron Johnson of Wisconsin.  He is brave, he is bold, he loves our Country, our Military, and our Vets.  He will protect our Second Amendment, and everything else we stand for.  It is the kind of courage we need in the U.S. Senate.  He has no idea how popular he is.  Run, Ron, Run! - President Donald J. Trump"
2021-04-07,Endorsement of Mo Brooks ,/news/endorsement-of-mo-brooks,"Few Republicans have as much COURAGE and FIGHT as Alabama Congressman Mo Brooks.  Mo is a great Conservative Republican leader, who will stand up for America First no matter what obstacles the Fake News Media, RINOs, or Socialist Democrats may place in his path.  Mo Brooks is pro-life, loves our Military and our Vets, will protect our Second Amendment, combat the Biden open borders agenda, is fighting for voter integrity (like few others), and was the Co-Chair of our winning, and record setting, Alabama campaign in 2020.  Mo Brooks has my Complete and Total Endorsement for the U.S. Senate representing the Great State of Alabama.  He will never let you down! - President Donald J. Trump"
2021-03-30,Endorsement of Drew McKissick,/news/endorsement-of-drew-mckissick,"Drew McKissick has done an outstanding job as South Carolina GOP Chairman, electing more Republicans in 2020 than in over 140 years. Drew fought all the way to the Supreme Court to defend our voting laws—and WON. He will continue to grow the party and help Conservatives get elected in the Great State of South Carolina. Drew has my Complete and Total Endorsement for re-election! - President Donald J. Trump"
2021-03-24,Endorsement of David Shafer ,/news/endorsement-of-david-shafer,"David Shafer did a phenomenal job as Chairman of the Georgia Republican Party, recruiting and training a record number of volunteers.  No one in Georgia fought harder for me than David! He NEVER gave up! He has my Complete and Total Endorsement for re-election. - President Donald J. Trump"
2021-03-22,Endorsement of Jody Hice ,/news/endorsement-of-jody-hice,"Wow, just heard the good news. One of our most outstanding Congressmen, Jody Hice, has announced he is running for Secretary of State in the Great State of Georgia. Jody has been a steadfast fighter for conservative Georgia values and is a staunch ally of the America First agenda. Unlike the current Georgia Secretary of State, Jody leads out front with integrity. I have 100% confidence in Jody to fight for Free, Fair, and Secure Elections in Georgia, in line with our beloved U.S. Constitution. Jody will stop the Fraud and get honesty into our Elections! Jody loves the people of Georgia, and has my Complete and Total Endorsement. - President Donald J. Trump"
2021-03-10,Endorsement of Julia Letlow ,/news/endorsement-of-julia-letlow,"Julia Letlow, a wonderful and talented person who is the widow of U.S. Representative-elect Luke Letlow, is running for Congress in Louisiana-5 at the urging of so many people who know her so very well. She is Pro-Life and strong on Crime, the Border, loves our Military, our Vets, and will always protect our cherished Second Amendment. Julia, who is so outstanding, has my Complete and Total Endorsement. The Great State of Louisiana will be thrilled! - President Donald J. Trump"
2021-03-08,Endorsement of Senator John Boozman,/news/endorsement-of-senator-john-boozman,"Senator John Boozman is a great fighter for the people of Arkansas. He is tough on Crime, strong on the Border, a great supporter of our Military and our Vets, and fights for our farmers every day. He supports our Second Amendment and has my Complete and Total Endorsement! - President Donald J. Trump"
2021-03-05,Endorsement of Tim Griffin ,/news/endorsement-of-tim-griffin,"Lieutenant Governor Tim Griffin, who is running for Attorney General, is a highly respected Army Veteran who will always fight for the great people of Arkansas. Tim will be tough on Crime, defend our Second Amendment, loves our Military and our Vets, and will stand shoulder-to-shoulder with the brave Men and Women of Law Enforcement. Tim Griffin has my Complete and Total Endorsement! - President Donald J. Trump"
2021-03-05,Endorsement of Mike Crapo ,/news/endorsement-of-mike-crapo,"Senator Mike Crapo of Idaho has my Complete and Total Endorsement. Mike is tough on Crime, Strong on the Border, and fights for our Military and our Vets. He will continue to be a Champion for our Second Amendment and the great Outdoorsmen and Women of Idaho and the USA. - President Donald J. Trump"
2021-03-05,Endorsement of Governor Henry McMaster ,/news/endorsement-of-governor-henry-mcmaster,"Henry McMaster has been a great Governor for the wonderful people of South Carolina. He is Strong on the Military, our Vets, Crime, and the Second Amendment. He has also been a fabulous Chief Executive for his State. Henry has my Complete and Total Endorsement as he runs for re-election! - President Donald J. Trump"
2021-03-04,Endorsement of Senator John Kennedy ,/news/endorsement-of-senator-john-kennedy,"John Kennedy of the Great State of Louisiana is a spectacular Senator and person. He is a tireless advocate for the people of his State, and stands strongly with the forgotten men and women of our Country. Strong on Energy Independence, the Military, our great Vets and the Border, John has my Complete and Total Endorsement! - President Donald J. Trump"
2021-03-02,Endorsement of Senator Tim Scott ,/news/endorsement-of-senator-tim-scott,"It is my great honor to give Senator Tim Scott of South Carolina my Complete and Total Endorsement. He is both an outstanding Senator and person who works tirelessly for the people of his great state, and the USA. Strong on the Military, Law Enforcement, loves our Vets, protects our Second Amendment and our Borders. Tim will continue to do an OUTSTANDING job for our country! - President Donald J. Trump"
2021-02-26,Endorsement of Max Miller ,/news/endorsement-of-max-miller,"Max Miller is a wonderful person who did a great job at the White House and will be a fantastic Congressman. He is a Marine Veteran, a son of Ohio, and a true PATRIOT.  Current Rep. Anthony Gonzalez should not be representing the people of the 16th district because he does not represent their interest or their heart. Max Miller has my Complete and Total Endorsement! - President Donald J. Trump"
2021-02-25,Endorsement of Senator Jerry Moran ,/news/endorsement-of-senator-jerry-moran,"Senator Jerry Moran is doing a terrific job for the wonderful people of Kansas. Strong on Military, Vets, the Border, and our Second Amendment, Jerry has my Complete and Total Endorsement for his re-election in 2022!"
